Item,Size,Price,Supplier
Quercus Red,8' TF #10 CONT,160.0,M
Quercus Red,"1.75"" B&B",190.0,M
Quercus Red,"2"" B&B",220.0,M
Quercus Red,"2.5"" B&B",255.0,M
Quercus Red,"3"" B&B",275.0,M
Quercus Regal Prince - English,8' TF #10 CONT,160.0,M
Quercus Regal Prince - English,"1.5"" B&B",150.0,M
Quercus Regal Prince - English,"1.75"" B&B",190.0,M
Quercus Regal Prince - English,"2"" B&B",220.0,M
Quercus Regal Prince - English,"2.5"" B&B",255.0,M
Quercus Swamp White,5' TF #5 CONT,60.0,M
Quercus Swamp White,8' TF #10 CONT,160.0,M
Quercus Swamp White,"1.5"" B&B",150.0,M
Quercus Swamp White,"1.75"" B&B",190.0,M
Quercus Swamp White,"2"" B&B",220.0,M
Quercus Swamp White,"2.5"" B&B",255.0,M
Quercus Swamp White,"3"" B&B",275.0,M
Quercus White,8' TF #10 CONT,160.0,M
Rhamnus Fine Line,"15"" #2 CONT",20.0,M
Rhamnus Fine Line,"18"" #3 CONT",30.0,M
Rhamus Fine Line,3' #6 CONT,35.0,M
Rhamus Fine Line,4' #10 CONT,65.0,M
Rhododendron Capistrano [White/Yellow],"18"" #3 CONT",49.0,M
Rhododendron Catawba Boursault [Lavender],"18"" #3 CONT",49.0,M
Rhododendron Catawba White - Album,"18"" #3 CONT",49.0,M
Rhododendron Dandy Man Pink,"18"" #3 CONT",49.0,M
Rhododendron Nova Zembla [Red],"18"" #3 CONT",49.0,M
Rhododendron P.J.M. [Lavender-Pink],"15"" #2/B&B",42.0,M
Rhododendron P.J.M. [Lavender-Pink],"18"" #3/B&B",49.0,M
Rhododendron P.J.M. [Lavender-Pink],2' #5/B&B,62.0,M
Rhododendron P.J.M. Elite [Pink],"18"" #3 CONT",49.0,M
Rhododendron Purple Gem,"15"" #2 CONT",42.0,M
Rhododendron Wojnar's Purple,"18"" #3 CONT",49.0,M
Rhus Cutleaf Smooth,2' CONT,18.0,M
Rhus Cutleaf Staghorn,2' CONT,18.0,M
Rhus Fragrant,"18"" CONT",15.0,M
Rhus Gro-Low [Container Grown],"10"" #1 CONT",10.0,M
Rhus Gro-Low [Container Grown],"18"" #2 CONT",21.5,M
Rhus Smooth,2' CONT,15.0,M
Rhus Smooth,3' CONT,17.0,M
Rhus Staghorn,2' CONT,15.0,M
Rhus Staghorn,3' CONT,17.0,M
Rhus Tiger Eyes,"18"" #2 CONT",24.0,M
Ribes Alpine,"15"" #2 CONT",16.0,M
Ribes Alpine,"18"" #3 CONT",18.5,M
Ribes Green Mound,"18"" #3 CONT",19.0,M
Rosa Nearly Wild [Pink],"18"" CONT",21.0,M
Rosa William Baffin [Pink Climber],"18"" CONT",22.0,M
Salix Black Cat,"15"" #2 CONT",25.0,M
Salix Blue Arctic [Creeping],"15"" CONT",15.0,M
Salix Golden Curls,8' TF CONT,47.0,M
Salix Hakura Nishiki [Variegated],"18"" #2 CONT",16.0,M
Salix Iceberg Alley,"18"" CONT",19.0,M
Salix Niobe [Weeping],6' TF #5 CONT,44.0,M
Salix Niobe [Weeping],8' TF CONT,56.0,M
Salix Niobe [Weeping],"1.75"" B&B",90.0,M
Salix Niobe [Weeping],"2"" B&B",120.0,M
Salix Niobe [Weeping],"2.5"" B&B",140.0,M
Salix Pussy Willow,2' CONT,17.0,M
Sambucus Adams [American],"18"" CONT",19.5,M
Sambucus Black Lace [Cut leaf],"18"" #2 CONT",28.0,M
Sambucus Black Tower [Cut leaf],2' #3 CONT,32.0,M
Sambucus Laced Up [Black Cut leaf],"18"" #2 CONT",28.0,M
Sambucus Lemony Lace [Gold Cut leaf],"18"" #2 CONT",28.0,M
Sambucus Morden Golden Glow [Variegated Cut leaf],"18"" #3 CONT",32.0,M
Sciadopitys Green Star [Upright],"18"" #3 CONT",80.0,M
Sciadopitys Joe Kozey [Narrow Columnar],"18"" #3 CONT",90.0,M
Sedum Angelina [Yellow],32 FLAT,44.0,M
Sedum Bailey's Gold [Orange/Yellow],32 FLAT,44.0,M
Sedum Blue Spruce [Gold],32 FLAT,44.0,M
Sedum Coral Carpet [White],32 FLAT,44.0,M
Sedum Coral Reef [Yellow],32 FLAT,44.0,M
Sedum Dragon's Blood [Red],32 FLAT,44.0,M
Sedum Elizabeth/Red Carpet [Ruby],32 FLAT,44.0,M
Sedum John Creech [Pink],32 FLAT,44.0,M
Sedum Tricolor [Green-White-Pink],32 FLAT,44.0,M
Sedum VooDoo [Rose],32 FLAT,44.0,M
Sorbaria Ash Leaf Spirea,"18"" CONT",19.5,M
Sorbaria Sem,"18"" CONT",21.5,M
Spiraea Anthony Waterer [Red],"15"" CONT",17.5,M
Spiraea Anthony Waterer [Red],"18"" CONT",18.5,M
Spiraea Birchleaf [White],"15"" CONT",19.0,M
Spiraea Birchleaf [White],"18"" CONT",21.0,M
Spiraea Birchleaf Glow Girl [White],"15"" #2 CONT",20.0,M
Spiraea Birchleaf Pink Sparkler,"15"" CONT",20.0,M
Spiraea Birchleaf Pink Sparkler,"18"" #2 CONT",22.0,M
Spiraea Dbl Play Big Bang [Pink],"15"" #2 CONT",19.5,M
Spiraea Dbl Play Blue Kazoo [White],"15"" #2 CONT",19.5,M
Spiraea Dbl Play Dolly [Purple],"15"" #2 CONT",19.5,M
Spiraea Dbl Play Doozie [Purple-Red],"15"" #2 CONT",19.5,M
Spiraea Dbl Play Gold [Hot Pink],"15"" #2 CONT",19.5,M
Spiraea Dbl Play Red,"15"" #2 CONT",19.5,M
Spiraea Froebelii [Hot Pink],"15"" CONT",16.5,M
Spiraea Froebelii [Hot Pink],"18"" CONT",18.5,M
Spiraea Goldflame [Hot Pink],"6"" #1 CONT",11.0,M
Spiraea Goldflame [Hot Pink],"15"" CONT",17.0,M
Spiraea Goldflame [Hot Pink],"18"" CONT",18.0,M
Spiraea Goldmound [Rose Pink] [Dwf],"6"" #1 CONT",11.0,M
Spiraea Goldmound [Rose Pink] [Dwf],"12"" CONT",15.0,M
Spiraea Goldmound [Rose Pink] [Dwf],"15"" CONT",17.0,M
Spiraea Little Princess [Pink],"6"" #1 CONT",11.0,M
Spiraea Little Princess [Pink],"12"" CONT",15.0,M
Spiraea Little Princess [Pink],"15"" CONT",17.0,M
Spiraea Little Spark [Pink],"15"" #2 CONT",19.0,M
Spiraea Magic Carpet [Pink],"12"" CONT",17.0,M
Spiraea Magic Carpet [Pink],"15"" CONT",19.0,M
Spiraea Neon Flash - Improved AW [Red],"15"" CONT",17.5,M
Spiraea Neon Flash - Improved AW [Red],"18"" CONT",18.5,M
Spiraea Renaissance [White],"6"" #1 CONT",11.0,M
Spiraea Renaissance [White],2' CONT,20.0,M
Spiraea Snowmound,"18"" CONT",17.5,M
Spiraea Spot On [Light Pink],"15"" #2 CONT",19.0,M
Spiraea Sundrop [Pink],"15"" #2 CONT",19.0,M
Spiraea Superstar [Hot Pink],"18"" #2 CONT",19.0,M
Spiral Juniper Hetz Columnar,4' #7 CONT,140.0,M
Spiral Juniper Hetz Columnar,5' #15 CONT,160.0,M
Spiral Spruce Alberta Dwf - Glauca,2' #5 CONT,70.0,M
Spiral Spruce Alberta Dwf - Glauca,4' #7 CONT,140.0,M
Stephanandra Cutleaf,"18"" #2 CONT",22.5,M
Symphoricarpos Candy [Pink],"18"" CONT",25.0,M
Symphoricarpos Galaxy [White],"18"" CONT",25.0,M
Symphoricarpos Hancock [Rose],"18"" CONT",17.5,M
Symphoricarpos Snowberry [White],"18"" CONT",17.5,M
Syringa Canadian Hybrid Lilac Minuet [ Lt Lavender],2' #5 CONT,27.0,M
Syringa Canadian Hybrid Lilac Minuet [Lt Lavender],3' #7 CONT,31.0,M
Syringa Canadian Hybrid Lilac Miss Canada [Pink],2' #5 CONT,27.0,M
Syringa Chinese [Lavender Pink],2' #5 CONT,21.0,M
Syringa Common Purple,2' #5 CONT,23.0,M
Syringa Common Purple,3' B&B,31.0,M
Syringa Common Purple,4' B&B,35.0,M
Syringa Common Purple,5' B&B,38.0,M
Syringa Common White,2' #5 CONT,23.0,M
Syringa Common White,3' B&B,31.0,M
Syringa Common White,4' B&B,35.0,M
Syringa Dwarf Lilac Baby Kim [Purple],"12"" CONT",27.0,M
Syringa Dwarf Lilac Bloomerang Ballet [Pink],"18"" CONT",32.0,M
Syringa Dwarf Lilac Bloomerang Dark Purple,"15"" #2 CONT",24.0,M
Syringa Dwarf Lilac Bloomerang Dark Purple,"18"" #2/3 CONT",32.0,M
Syringa Dwarf Lilac Bloomerang Purpink,"15"" #2 CONT",27.0,M
Syringa Dwarf Lilac Bloomerang Purpink,"18"" #2/3 CONT",32.0,M
Syringa Dwarf Lilac Dream Cloud [Pink],"15"" CONT",28.0,M
Syringa Dwarf Lilac Dwf Korean - Meyeri [Lilac],"18"" HVY #3 CONT",28.0,M
Syringa Dwarf Lilac Dwf Korean - Meyeri [Lilac],2' HVY #5/B&B,35.0,M
Syringa Dwarf Lilac Little Lady [Lilac-Pink],"12"" #2 CONT",24.0,M
Syringa Dwarf Lilac Miss Kim [Pale Lilac],"18"" #3 CONT",28.0,M
Syringa Dwarf Lilac Miss Kim [Pale Lilac],2' B&B,35.0,M
Syringa French Hybrid Lilac Albert F Holden [Dk Purple],2' #5 CONT,27.0,M
Syringa French Hybrid Lilac Beauty of Moscow [Dbl Lt Pink],2' #5 CONT,27.0,M
Syringa French Hybrid Lilac Charles Joly [Dbl Magenta],2' #5 CONT,27.0,M
Syringa French Hybrid Lilac Charles Joly [Dbl Magenta],4' B&B,37.0,M
Syringa French Hybrid Lilac Charles Joly [Dbl Magenta],5' CONT/B&B,41.0,M
Syringa French Hybrid Lilac Charles Joly [Dbl Magenta],6' B&B,46.0,M
Syringa French Hybrid Lilac Ludwig Spaeth [Rosy Purple],2' #5 CONT,27.0,M
Syringa French Hybrid Lilac Ludwig Spaeth [Rosy Purple],3' B&B,32.0,M
Syringa French Hybrid Lilac Ludwig Spaeth [Rosy Purple],4' B&B,37.0,M
Syringa French Hybrid Lilac Miss Ellen Wilmott [Dbl White],2' #5 CONT,27.0,M
Syringa French Hybrid Lilac Monge [Purple],2' #5 CONT,27.0,M
Syringa French Hybrid Lilac Monge [Purple],3' B&B,32.0,M
Syringa French Hybrid Lilac Monge [Purple],4' B&B,37.0,M
Syringa French Hybrid Lilac Monge [Purple],5' B&B,41.0,M
Syringa French Hybrid Lilac President Grevy [Dbl Violet-Blue],2' #5 CONT,27.0,M
Syringa French Hybrid Lilac President Grevy [Dbl Violet-Blue],3' B&B,32.0,M
Syringa French Hybrid Lilac President Grevy [Dbl Violet-Blue],4' B&B,37.0,M
Syringa French Hybrid Lilac President Grevy [Dbl Violet-Blue],5' B&B,41.0,M
Syringa French Hybrid Lilac President Lincoln [Lilac-Blue],2' CONT,27.0,M
Syringa French Hybrid Lilac Scentara Dbl Blue,"18"" #2 CONT",35.0,M
Syringa French Hybrid Lilac Virtual Violet,2' #5 CONT,27.0,M
Syringa Ivory Silk,"2.5"" B&B",230.0,M
Syringa Ivory Silk,"3"" B&B",245.0,M
Syringa Ivory Silk,6' CL B&B,120.0,M
Syringa Ivory Silk,7' CL B&B,130.0,M
Syringa Ivory Silk,8' CL B&B,140.0,M
Syringa Ivory Silk,"2.5"" B&B",230.0,M
Syringa Ivory Silk,"3"" B&B",245.0,M
Syringa Ivory Silk,6' CL B&B,120.0,M
Syringa Ivory Silk,7' CL B&B,130.0,M
Syringa Ivory Silk,8' CL B&B,140.0,M
Syringa Ivory Silk [White],"1.75"" B&B",165.0,M
Syringa Ivory Silk [White],"2"" B&B",190.0,M
Syringa Ivory Silk [White],"1.75"" B&B",165.0,M
Syringa Ivory Silk [White],"2"" B&B",190.0,M
Syringa Japanese [White],5' CL B&B,95.0,M
Syringa Japanese [White],6' CL B&B,120.0,M
Syringa Japanese [White],7' CL B&B,130.0,M
Syringa Japanese [White],8' CL B&B,140.0,M
Syringa Japanese [White],5' CL B&B,95.0,M
Syringa Japanese [White],6' CL B&B,120.0,M
Syringa Japanese [White],7' CL B&B,130.0,M
Syringa Japanese [White],8' CL B&B,140.0,M
Syringa Snowcap [Creamy White],"1.75"" B&B",165.0,M
Syringa Snowcap [Creamy White],"2"" B&B",190.0,M
Syringa Snowcap [Creamy White],"2.5"" B&B",230.0,M
Syringa Snowcap [Creamy White],"1.75"" B&B",165.0,M
Syringa Snowcap [Creamy White],"2"" B&B",190.0,M
Syringa Snowcap [Creamy White],"2.5"" B&B",230.0,M
Syringa Snowdance [Creamy White],"1.5"" B&B",140.0,M
Syringa Snowdance [Creamy White],"1.75"" B&B",165.0,M
Syringa Snowdance [Creamy White],"2"" B&B",190.0,M
Syringa Snowdance [Creamy White],"1.5"" B&B",140.0,M
Syringa Snowdance [Creamy White],"1.75"" B&B",165.0,M
Syringa Snowdance [Creamy White],"2"" B&B",190.0,M
Taxodium Baldcypress,6' TF #7 CONT,90.0,M
Taxodium Baldcypress,"1.5"" LOW #10 CONT",140.0,M
Taxodium Shawnee Brave,6' TF #7 CONT,90.0,M
Taxus Brown's [Globe Shape],"18"" #5 CONT",43.5,M
Taxus Capitata [Conical],2' B&B,59.0,M
Taxus Capitata [Conical],2.5' B&B,74.0,M
Taxus Capitata [Conical],3' B&B,99.0,M
Taxus Citation [Columnar],2' B&B,62.0,M
Taxus Citation [Columnar],2.5' B&B,82.0,M
Taxus Densiformis [Upright Spreader],"12"" #3 Cont.",32.0,M
Taxus Densiformis [Upright Spreader],"15"" CONT/B&B",36.5,M
Taxus Densiformis [Upright Spreader],"18"" CONT/B&B",43.5,M
Taxus Densiformis [Upright Spreader],2' B&B,52.0,M
Taxus Everlow [Low Spreader],"18"" #5 CONT",43.5,M
Taxus Hicks [Columnar],"15"" #3 CONT",36.0,M
Taxus Hicks [Columnar],"18"" B&B",49.0,M
Taxus Hicks [Columnar],2' B&B,62.0,M
Taxus Hicks [Columnar],2.5' B&B,82.0,M
Taxus Hicks [Columnar],3' B&B,100.0,M
Taxus Maureen [Very Narrow],"18"" #3 CONT",35.0,M
Taxus Maureen [Very Narrow],2' #7 CONT,49.0,M
Taxus Maureen [Very Narrow],2.5' HVY B&B,82.0,M
Taxus Taunton's [Compact Spreader],"15"" B&B",36.5,M
Taxus Taunton's [Compact Spreader],"18"" #5/B&B",43.5,M
Taxus Taunton's [Compact Spreader],2' B&B,52.0,M
Thuja Koraiensis Blue [Upright],"18"" CONT",38.0,M
Thuja Koraiensis Blue [Upright],2' CONT,75.0,M
Thuja Occidentalis American Pillar [Narrow Upright],6' B&B,100.0,M
Thuja Occidentalis American Pillar [Narrow Upright],7' B&B,120.0,M
Thuja Occidentalis American Pillar [Narrow Upright],8' B&B,140.0,M
Thuja Occidentalis American Pillar [Narrow Upright],9' B&B,160.0,M
Thuja Occidentalis Anna's Magic Ball [Yellow Globe],"10"" #2 CONT",33.0,M
Thuja Occidentalis Anna's Magic Ball [Yellow Globe],"12"" #3 CONT",38.5,M
Thuja Occidentalis Brandon [Upright],4' B&B,60.0,M
Thuja Occidentalis Degroot's Spire [Upright],5' B&B,75.0,M
Thuja Occidentalis Degroot's Spire [Upright],6' B&B,90.0,M
Thuja Occidentalis Degroot's Spire [Upright],7' B&B,110.0,M
Thuja Occidentalis Degroot's Spire [Upright],8' B&B,130.0,M
Thuja Occidentalis Emerald Green [Narrow Upright],2' #3 CONT,18.0,M
Thuja Occidentalis Emerald Green [Narrow Upright],3' #5 CONT,25.0,M
Thuja Occidentalis Emerald Green [Narrow Upright],4' B&B,69.0,M
Thuja Occidentalis Emerald Green [Narrow Upright],5' B&B,84.0,M
Thuja Occidentalis Emerald Green [Narrow Upright],6' B&B,109.0,M
Thuja Occidentalis Emerald Green [Narrow Upright],7' B&B,170.0,M
Thuja Occidentalis Emerald Green [Narrow Upright],8' B&B,205.0,M
Thuja Occidentalis Emerald Green [Narrow Upright],9' B&B,220.0,M
Thuja Occidentalis Fire Chief [Globe],"15"" #2 CONT",30.0,M
Thuja Occidentalis Fire Chief [Globe],"18"" #3 CONT",37.0,M
Thuja Occidentalis Golden Globe,"15"" #3 CONT",30.0,M
Thuja Occidentalis Golden Tuffet,"15"" #3 CONT",38.0,M
Thuja Occidentalis Hetz Midget [Dwf Globe],"12"" #2 CONT",28.5,M
Thuja Occidentalis Hetz Midget [Dwf Globe],"15"" #3 CONT",33.5,M
Thuja Occidentalis Hetz Midget [Dwf Globe],"18"" #5 CONT",40.0,M
Thuja Occidentalis Holmstrup [Dwf Pyramid],2' #3 CONT,33.0,M
Thuja Occidentalis Holmstrup [Dwf Pyramid],2.5' #5 CONT,45.0,M
Thuja Occidentalis Holmstrup [Dwf Pyramid],3' B&B,65.0,M
Thuja Occidentalis Holmstrup [Dwf Pyramid],4' #6/B&B,80.0,M
Thuja Occidentalis Holmstrup [Dwf Pyramid],5' #15/B&B,105.0,M
Thuja Occidentalis Janed Gold/Highlights [Upright],2' #7 CONT,45.0,M
Thuja Occidentalis Janed Gold/Highlights [Upright],3' #10 CONT,55.0,M
Thuja Occidentalis Janed Gold/Highlights [Upright],4' #15 CONT,65.0,M
Thuja Occidentalis Jantar/Amber Gold [Yellow Upright],"18"" #3 CONT",36.0,M
Thuja Occidentalis Kelsoki Spire,"15"" #3 CONT",35.0,M
Thuja Occidentalis Lemon Burst [Broad Conical],"18"" #2 CONT",34.0,M
Thuja Occidentalis Lemon Burst [Broad Conical],2' #5 CONT,52.0,M
Thuja Occidentalis Little Giant [Globe],"18"" #3 CONT",26.5,M
Thuja Occidentalis Mr. Bowling Ball [Dwf Globe],"8"" #1 CONT",17.0,M
Thuja Occidentalis Mr. Bowling Ball [Dwf Globe],"15"" #2 CONT",28.0,M
Thuja Occidentalis Mr. Bowling Ball [Dwf Globe],"18"" #3 CONT",35.0,M
Thuja Occidentalis Mr. Bowling Ball [Dwf Globe],2' #5 CONT,40.0,M
Thuja Occidentalis Nigra - Dk Green [Upright],2' #3 CONT,20.0,M
Thuja Occidentalis Nigra - Dk Green [Upright],3' #10 CONT,50.0,M
Thuja Occidentalis Nigra - Dk Green [Upright],4' #10 CONT,60.0,M
Thuja Occidentalis Nigra - Dk Green [Upright],5' B&B,80.0,M
Thuja Occidentalis Nigra - Dk Green [Upright],6' B&B,100.0,M
Thuja Occidentalis Nigra - Dk Green [Upright],7' B&B,130.0,M
Thuja Occidentalis Nigra - Dk Green [Upright],8' B&B,150.0,M
Thuja Occidentalis North Pole [Pyramidal],5' B&B,75.0,M
Thuja Occidentalis North Pole [Pyramidal],6' B&B,90.0,M
Thuja Occidentalis North Pole [Pyramidal],7' B&B,128.0,M
Thuja Occidentalis North Pole [Pyramidal],8' B&B,140.0,M
Thuja Occidentalis Planet Earth [Globe],"15"" #2 CONT",34.0,M
Thuja Occidentalis Planet Earth [Globe],2' #5 CONT,52.0,M
Thuja Occidentalis Polar Gold [Narrow Upright],3' B&B,60.0,M
Thuja Occidentalis Polar Gold [Narrow Upright],4' B&B,75.0,M
Thuja Occidentalis Polar Gold [Narrow Upright],5' B&B,90.0,M
Thuja Occidentalis Polar Gold [Narrow Upright],6' B&B,105.0,M
Thuja Occidentalis Primo [Narrow Upright],"18"" #3 CONT",46.0,M
Thuja Occidentalis Pyramidal [Upright],5' B&B,75.0,M
Thuja Occidentalis Pyramidal [Upright],6' B&B,90.0,M
Thuja Occidentalis Pyramidal [Upright],7' B&B,128.0,M
Thuja Occidentalis Pyramidal [Upright],8' B&B,140.0,M
Thuja Occidentalis Tall Guy [Columnar],"18"" #2 CONT",34.0,M
Thuja Occidentalis Tall Guy [Columnar],2.5' #5 CONT,52.0,M
Thuja Occidentalis Technito [Compact Upright],"18"" #2 CONT",27.0,M
Thuja Occidentalis Technito [Compact Upright],2' #5 CONT,54.0,M
Thuja Occidentalis Technito [Compact Upright],3' B&B,80.0,M
Thuja Occidentalis Technito [Compact Upright],4' B&B,100.0,M
Thuja Occidentalis Technito [Compact Upright],5' B&B,115.0,M
Thuja Occidentalis Techny [Upright],"18"" #3 CONT",20.0,M
Thuja Occidentalis Techny [Upright],3' B&B,50.0,M
Thuja Occidentalis Techny [Upright],4' B&B,72.0,M
Thuja Occidentalis Techny [Upright],5' B&B,95.0,M
Thuja Occidentalis Techny [Upright],6' B&B,145.0,M
Thuja Occidentalis Techny [Upright],7' B&B,160.0,M
Thuja Occidentalis Techny [Upright],8' LIMITED B&B,180.0,M
Thuja Occidentalis Techny [Upright],9' LIMITED B&B,200.0,M
Thuja Occidentalis Woodwardii [Globe],"15"" #3 CONT",20.0,M
Thuja Occidentalis Zmatlik [Narrow Upright],"18"" #3 CONT",36.0,M
Thuja Occidentalis Zmatlik [Narrow Upright],2.5' #6 CONT,75.0,M
Thuja Plicata Emerald Teardrop,2' #3 CONT,31.0,M
Thuja Plicata Forever Goldy [Upright],2' #3 CONT,40.0,M
Thuja Plicata Green Giant [Upright],2' #3 CONT,35.0,M
Thuja Plicata Green Giant [Upright],2.5' #5 CONT,42.0,M
Thuja Plicata Green Giant [Upright],3' #6 CONT,50.0,M
Thuja Plicata Green Giant [Upright],4' B&B,90.0,M
Thuja Plicata Green Giant [Upright],5' #15/B&B,128.0,M
Thuja Plicata Green Giant [Upright],6' #25/B&B,153.0,M
Thuja Plicata Green Giant [Upright],7' HVY B&B,185.0,M
Thuja Plicata Green Giant [Upright],8' HVY B&B,220.0,M
Thuja Plicata Green Giant [Upright],9' HVY B&B,245.0,M
Thuja Plicata Green Screen [Narrow Upright],"18"" #3 CONT",38.0,M
Thuja Plicata Lucky Find [Upright],"18"" #3 CONT",38.0,M
Thuja Plicata Northern Spire [Narrow Upright],3' #6 CONT,52.0,M
Thuja Plicata Northern Spire [Narrow Upright],4' B&B,95.0,M
Thuja Plicata Northern Spire [Narrow Upright],5' B&B,125.0,M
Thuja Plicata Slender Giant [Narrow Upright],2.5' #5 CONT,50.0,M
Thuja Plicata Slender Giant [Narrow Upright],4' #7 CONT,88.0,M
Thuja Plicata Spring Grove [Upright],4' #7/B&B,90.0,M
Thuja Plicata Spring Grove [Upright],5' B&B,128.0,M
Thuja Plicata Spring Grove [Upright],6' B&B,153.0,M
Thuja Plicata Spring Grove [Upright],7' B&B,185.0,M
Thuja Plicata Spring Grove [Upright],8' B&B,220.0,M
Thuja Plicata Steeplechase [Upright],2.5' #5 CONT,42.0,M
Thuja Plicata Steeplechase [Upright],3' #7 CONT,50.0,M
Thuja Plicata Steeplechase [Upright],4' #10 CONT,90.0,M
Thymus Elfn [Lavender],32 FLAT,75.0,M
Thymus Red Creeping [Rose],32 FLAT,75.0,M
Tilia American Sentry,"1.75"" B&B",140.0,M
Tilia American Sentry,"2"" B&B",160.0,M
Tilia American Sentry,"2.5"" B&B",175.0,M
Tilia Greenspire,"1.75"" B&B",140.0,M
Tilia Greenspire,"2"" B&B",160.0,M
Tilia Greenspire,"2.5"" B&B",175.0,M
Tilia Redmond,"1.75"" B&B",140.0,M
Tilia Redmond,"2"" B&B",160.0,M
Tilia Redmond,"2.5"" B&B",175.0,M
Tilia Redmond,"3"" B&B",190.0,M
Tilia Sterling Silver,"2"" B&B",160.0,M
Tilia Sterling Silver,"2.5"" B&B",175.0,M
Tilia Sterling Silver,"3"" B&B",190.0,M
Tree Form Dwarf Lilac Baby Kim [Lavender],"18"" #2 CONT",170.0,M
Tree Form Dwarf Lilac Baby Kim [Purple],"18"" TF #10 CONT",170.0,M
Tree Form Dwarf Lilac Bloomerang Dark Purple,2' B&B,170.0,M
Tree Form Dwarf Lilac Bloomerang Dark Purple,2.5' #15/B&B,180.0,M
Tree Form Dwarf Lilac Bloomerang Dark Purple,3' B&B,190.0,M
Tree Form Dwarf Lilac Bloomerang Dk Purple,2' TF B&B,170.0,M
Tree Form Dwarf Lilac Bloomerang Dk Purple,2.5' TF #15/B&B,180.0,M
Tree Form Dwarf Lilac Bloomerang Dk Purple,3' TF B&B,190.0,M
Tree Form Dwarf Lilac Dwf Korean - Meyeri [Lilac],2' B&B,170.0,M
Tree Form Dwarf Lilac Dwf Korean - Meyeri [Lilac],2.5' B&B,180.0,M
Tree Form Dwarf Lilac Dwf Korean - Meyeri [Lilac],3' B&B,190.0,M
Tree Form Dwarf Lilac Dwf Korean - Meyeri [Lilac],2' TF B&B,170.0,M
Tree Form Dwarf Lilac Dwf Korean - Meyeri [Lilac],2.5' TF B&B,180.0,M
Tree Form Dwarf Lilac Dwf Korean - Meyeri [Lilac],3' TF B&B,190.0,M
Tree Form Dwarf Lilac Miss Kim [Pale Lilac],2' B&B,170.0,M
Tree Form Dwarf Lilac Miss Kim [Pale Lilac],2.5' B&B,180.0,M
Tree Form Dwarf Lilac Miss Kim [Pale Lilac],3' B&B,190.0,M
Tree Form Dwarf Lilac Miss Kim [Pale Lilac],2' TF B&B,170.0,M
Tree Form Dwarf Lilac Miss Kim [Pale Lilac],2.5' TF B&B,180.0,M
Tree Form Dwarf Lilac Miss Kim [Pale Lilac],3' TF B&B,190.0,M
Tree Form Hibiscus Aphrodite,5' #7 CONT,62.0,M
Tree Form Hibiscus Dbl Pink,5' #7 CONT,62.0,M
Tree Form Hibiscus Dbl Purple,5' #7 CONT,62.0,M
Tree Form Hibiscus Dbl Red,5' #7 CONT,62.0,M
Tree Form Hibiscus Dbl White,4' #5 CONT,62.0,M
Tree Form Hibiscus Diana,5' #7 CONT,62.0,M
Tree Form Hibiscus Minerva,5' #7 CONT,62.0,M
Tree Form Hibiscus Pillar Red,5' #7 CONT,65.0,M
Tree Form Hibiscus Pillar White,5' #7 CONT,65.0,M
Tree Form Hibiscus Red Heart,5' #7 CONT,62.0,M
Tree Form Hydrangea Berry White [White/Pink],3' CONT,64.0,M
Tree Form Hydrangea Berry White [White/Pink],4' CONT,73.0,M
Tree Form Hydrangea Berry White [White/Pink],3' CONT,64.0,M
Tree Form Hydrangea Berry White [White/Pink],4' CONT,73.0,M
Tree Form Hydrangea Limelight [Lt Green],3' CONT,64.0,M
Tree Form Hydrangea Limelight [Lt Green],4' CONT,73.0,M
Tree Form Hydrangea Limelight [Lt Green],5' #7 CONT,83.0,M
Tree Form Hydrangea Limelight [Lt Green],3' CONT,64.0,M
Tree Form Hydrangea Limelight [Lt Green],4' CONT,73.0,M
Tree Form Hydrangea Limelight [Lt Green],5' #7 CONT,83.0,M
Tree Form Hydrangea Little Lime [Chartreuse],3' CONT,64.0,M
Tree Form Hydrangea Little Lime [Chartreuse],3' CONT,64.0,M
Tree Form Hydrangea Little Lime Punch [White/Red],3' CONT,64.0,M
Tree Form Hydrangea Little Lime Punch [White/Red],3' CONT,64.0,M
Tree Form Hydrangea Little Quick Fire [White/Pink],3' CONT,64.0,M
Tree Form Hydrangea Little Quick Fire [White-Pink],3' CONT,64.0,M
Tree Form Hydrangea Pinky Winky Prime [White/Pink],3' CONT,64.0,M
Tree Form Hydrangea Pinky Winky Prime [White/Pink],3' CONT,64.0,M
Tree Form Hydrangea Puffer Fish [White/Lime],3' CONT,64.0,M
Tree Form Hydrangea Puffer Fish [White/Lime],4' CONT,64.0,M
Tree Form Hydrangea Quick Fire [White/Pink],3' CONT,64.0,M
Tree Form Hydrangea Quick Fire [White/Pink],4' CONT,73.0,M
Tree Form Hydrangea Quick Fire [White/Pink],5' CONT,83.0,M
Tree Form Hydrangea Quick Fire [White/Rose],3' CONT,64.0,M
Tree Form Hydrangea Quick Fire [White/Rose],4' CONT,73.0,M
Tree Form Hydrangea Quick Fire [White/Rose],5' CONT,83.0,M
Tree Form Hydrangea Tiny Quick Fire [White/Rose],3' CONT,64.0,M
Tree Form Hydrangea Tiny Quick Fire [White/Rose],3' CONT,64.0,M
Tree Form Hydrangea Vanilla Strawberry [Pink/White],3' CONT,64.0,M
Tree Form Hydrangea Vanilla Strawberry [Pink/White],4' CONT,73.0,M
